,Unnamed: 0,Mkt-RF,SMB,HML,RF
4664,19420214,0.52,-0.04,0.51,0.0
4665,19420216,-0.23,0.06,0.2,0.0
4666,19420217,-1.64,0.52,-0.65,0.0
4667,19420218,-0.02,0.06,0.07,0.0
4668,19420219,0.28,0.16,0.27,0.0
4669,19420220,-0.27,0.48,0.17,0.0
4670,19420221,0.23,0.08,-0.22,0.0
4671,19420224,0.25,0.11,0.14,0.0
4672,19420225,-0.55,0.33,0.02,0.0
4673,19420226,0.43,-0.26,0.07,0.0
4674,19420227,0.76,-0.17,-0.18,0.0
4675,19420228,0.15,0.23,-0.29,0.0
4676,19420302,-0.97,0.32,-0.43,0.0
4677,19420303,1.17,-0.8,0.02,0.0
4678,19420304,-0.89,0.48,-0.09,0.0
4679,19420305,-1.5,0.38,-0.59,0.0
4680,19420306,-2.49,0.44,-0.46,0.0
4681,19420307,0.53,-0.24,0.79,0.0
4682,19420309,-0.13,0.17,-0.09,0.0
4683,19420310,-0.75,0.38,-0.11,0.0
4684,19420311,-1.65,0.71,-0.54,0.0
4685,19420312,-0.01,-0.29,0.68,0.0
4686,19420313,0.47,0.15,-0.4,0.0
4687,19420314,0.02,0.42,-0.2,0.0
4688,19420316,0.86,-0.87,0.13,0.0
4689,19420317,1.6,-0.7,1.17,0.0
4690,19420318,-0.63,0.56,-0.29,0.0
4691,19420319,-0.18,-0.05,0.45,0.0
4692,19420320,-0.77,0.47,-0.28,0.0
4693,19420321,0.09,-0.08,-0.04,0.0
4694,19420323,0.18,-0.08,0.34,0.0
4695,19420324,0.61,-0.15,-0.2,0.0
4696,19420325,-0.58,0.07,-0.29,0.0
4697,19420326,-0.4,-0.07,0.29,0.0
4698,19420327,-0.98,0.23,0.01,0.0
4699,19420328,-0.01,0.03,0.13,0.0
4700,19420330,0.12,0.08,-0.03,0.0
4701,19420331,-0.43,0.33,-0.55,0.0
4702,19420401,0.4,-0.46,0.25,0.0
4703,19420402,0.78,-0.02,0.31,0.0
4704,19420404,0.13,0.31,-0.34,0.0
4705,19420406,1.16,-0.84,0.36,0.0
4706,19420407,-0.25,0.22,0.3,0.0
4707,19420408,-0.58,0.02,-0.21,0.0
4708,19420409,-1.36,0.09,-0.58,0.0
4709,19420410,-0.03,-0.09,-0.1,0.0
4710,19420411,-0.28,0.23,0.23,0.0
4711,19420413,-0.04,-0.19,0.3,0.0
4712,19420414,-1.64,-0.4,-1.78,0.0
4713,19420415,0.18,-0.38,0.29,0.0
4714,19420416,-0.11,0.31,-0.01,0.0
4715,19420417,-1.55,0.34,0.43,0.0
4716,19420418,0.66,-0.17,0.62,0.0
4717,19420420,0.36,-0.15,-0.28,0.0
4718,19420421,0.22,0.46,0.39,0.0
4719,19420422,-0.28,0.22,0.25,0.0
4720,19420423,-2.2,0.41,-0.3,0.0
4721,19420424,-0.84,0.28,0.02,0.0
4722,19420425,0.2,0.41,0.01,0.0
4723,19420427,-0.66,-0.19,0.91,0.0
4724,19420428,-0.96,-0.04,0.44,0.0
4725,19420429,1.52,-0.93,0.68,0.0
4726,19420430,0.81,0.07,0.07,0.0
4727,19420501,0.7,-0.55,-0.24,0.0
4728,19420502,0.68,-0.25,0.55,0.0
4729,19420504,0.21,-0.38,0.11,0.0
4730,19420505,0.33,-0.32,-0.21,0.0
4731,19420506,-0.25,-0.35,0.43,0.0
4732,19420507,0.81,-0.35,-0.28,0.0
4733,19420508,0.21,0.29,0.14,0.0
4734,19420509,0.56,0.17,-0.35,0.0
4735,19420511,0.59,-0.44,-0.14,0.0
4736,19420512,-0.65,0.42,-0.47,0.0
4737,19420513,-1.23,0.25,-0.15,0.0
4738,19420514,0.2,-0.59,-0.25,0.0
4739,19420515,0.76,-0.53,0.13,0.0
4740,19420516,0.7,-0.13,0.11,0.0
4741,19420518,-0.11,0.07,-0.17,0.0
4742,19420519,-0.59,0.51,-0.11,0.0
4743,19420520,0.13,-0.4,-1.2,0.0
4744,19420521,1.62,-0.96,0.39,0.0
4745,19420522,-0.2,0.19,0.3,0.0
4746,19420523,0.06,0.42,-0.75,0.0
4747,19420525,-0.19,0.1,-0.25,0.0
4748,19420526,0.08,0.07,-0.04,0.0
4749,19420527,1.49,-0.88,0.17,0.0
4750,19420528,0.13,0.04,-0.29,0.0
4751,19420529,-0.2,0.51,0.03,0.0
4752,19420601,0.4,0.0,0.01,0.0
4753,19420602,-0.12,0.21,-0.6,0.0
4754,19420603,0.66,-0.18,0.09,0.0
4755,19420604,1.58,-0.32,-0.72,0.0
4756,19420605,0.53,0.12,0.59,0.0
4757,19420606,0.43,-0.07,0.16,0.0
4758,19420608,0.81,-0.52,-0.3,0.0
4759,19420609,-0.27,0.16,-0.35,0.0
4760,19420610,-0.91,0.12,0.11,0.0
4761,19420611,0.22,-0.05,-0.09,0.0
4762,19420612,-0.46,0.18,0.01,0.0
4763,19420613,0.4,-0.1,0.11,0.0
4764,19420615,0.21,-0.2,-0.25,0.0
4765,19420616,0.08,0.14,0.33,0.0
4766,19420617,1.32,-1.0,0.36,0.0
4767,19420618,-0.16,0.78,-0.07,0.0
4768,19420619,-0.92,0.19,-0.5,0.0
4769,19420620,-0.33,0.2,0.52,0.0
4770,19420622,-1.32,-0.5,-0.14,0.0
4771,19420623,0.13,0.08,0.23,0.0
4772,19420624,-0.26,0.25,-0.27,0.0
4773,19420625,0.08,-0.05,0.11,0.0
4774,19420626,-0.1,0.02,0.43,0.0
4775,19420627,0.32,-0.04,0.42,0.0
4776,19420629,0.26,-0.37,0.14,0.0
4777,19420630,0.13,-0.31,0.11,0.0
4778,19420701,-0.38,0.42,-0.19,0.0
4779,19420702,1.03,-0.59,0.32,0.0
4780,19420703,0.92,-0.05,0.47,0.0
4781,19420706,1.33,-0.65,0.04,0.0
4782,19420707,-0.21,0.5,0.06,0.0
4783,19420708,1.95,-0.87,0.58,0.0
4784,19420709,1.09,0.87,0.13,0.0
4785,19420710,-0.2,0.02,0.03,0.0
4786,19420711,-0.05,0.06,0.09,0.0
4787,19420713,-0.55,0.04,0.0,0.0
4788,19420714,0.57,-0.53,-0.14,0.0
4789,19420715,0.25,0.52,-0.15,0.0
4790,19420716,-0.03,-0.18,-0.04,0.0
4791,19420717,-0.83,0.41,-0.16,0.0
4792,19420718,-0.25,0.06,0.12,0.0
4793,19420720,0.49,-0.61,0.03,0.0
4794,19420721,0.23,-0.16,-0.15,0.0
4795,19420722,-0.09,0.18,0.34,0.0
4796,19420723,-1.2,0.35,-0.36,0.0
4797,19420724,-0.02,-0.19,0.59,0.0
4798,19420725,0.11,0.03,0.39,0.0
4799,19420727,0.08,0.06,0.17,0.0
4800,19420728,-0.16,-0.02,0.28,0.0
4801,19420729,-1.1,0.68,-0.53,0.0
4802,19420730,0.09,-0.13,0.22,0.0
4803,19420731,0.44,-0.37,0.24,0.0
4804,19420801,0.08,0.39,0.52,0.0
4805,19420803,0.28,-0.63,0.09,0.0
4806,19420804,-0.17,0.24,0.18,0.0
4807,19420805,-0.71,0.27,-0.86,0.0
4808,19420806,-0.09,-0.09,-0.2,0.0
4809,19420807,0.26,-0.23,-0.01,0.0
4810,19420808,-0.11,0.22,-0.31,0.0
4811,19420810,-0.08,-0.16,0.14,0.0
4812,19420811,0.33,-0.33,0.09,0.0
4813,19420812,0.12,-0.27,0.61,0.0
4814,19420813,0.44,-0.24,0.21,0.0
4815,19420814,0.5,0.18,0.25,0.0
4816,19420815,0.25,-0.07,-0.13,0.0
4817,19420817,0.35,0.04,0.69,0.0
4818,19420818,0.73,-0.43,0.36,0.0
4819,19420819,0.09,0.43,0.23,0.0
4820,19420820,-0.21,0.3,0.47,0.0
4821,19420821,0.31,-0.05,0.32,0.0
4822,19420822,0.14,0.1,0.3,0.0
4823,19420824,0.0,-0.24,-0.42,0.0
4824,19420825,-0.57,0.08,-0.39,0.0
4825,19420826,-1.07,0.22,-0.85,0.0
4826,19420827,0.4,0.11,0.29,0.0
4827,19420828,0.35,-0.02,-0.12,0.0
4828,19420829,0.08,0.19,-0.21,0.0
4829,19420831,0.1,-0.06,0.08,0.0
4830,19420901,-0.08,0.01,-0.32,0.0
4831,19420902,0.03,0.31,-0.07,0.0
4832,19420903,0.07,-0.03,0.16,0.0
4833,19420904,0.01,-0.14,0.6,0.0
4834,19420905,0.16,0.01,0.29,0.0
4835,19420908,0.56,-0.45,0.04,0.0
4836,19420909,-0.14,0.19,-0.14,0.0
4837,19420910,-0.55,0.32,-0.12,0.0
4838,19420911,-0.46,0.05,-0.06,0.0
4839,19420912,0.03,0.17,-0.01,0.0
4840,19420914,0.0,0.05,0.43,0.0
4841,19420915,0.4,-0.15,0.05,0.0
4842,19420916,0.16,0.05,0.14,0.0
4843,19420917,-0.04,0.05,0.89,0.0
4844,19420918,0.58,-0.14,-0.23,0.0
4845,19420919,-0.03,0.31,0.58,0.0
4846,19420921,0.08,0.15,-0.16,0.0
4847,19420922,0.33,-0.22,0.46,0.0
4848,19420923,0.54,0.18,0.0,0.0
4849,19420924,1.12,0.25,0.77,0.0
4850,19420925,0.3,0.37,-0.32,0.0
4851,19420926,-0.13,-0.18,-0.46,0.0
4852,19420928,-0.01,-0.15,0.12,0.0
4853,19420929,-0.2,-0.27,0.0,0.0
4854,19420930,-0.11,-0.13,-0.32,0.0
4855,19421001,0.65,-0.12,1.18,0.0
4856,19421002,1.2,0.09,0.88,0.0
4857,19421003,0.46,0.1,0.67,0.0
4858,19421005,0.69,-0.08,-0.01,0.0
4859,19421006,0.04,-0.32,0.68,0.0
4860,19421007,0.19,0.54,-0.29,0.0
4861,19421008,1.56,0.23,0.73,0.0
4862,19421009,0.38,0.26,0.6,0.0
4863,19421010,0.88,-0.63,0.48,0.0
4864,19421013,0.53,0.08,0.43,0.0
4865,19421014,-0.31,0.25,-0.13,0.0
4866,19421015,-1.21,0.51,-0.43,0.0
4867,19421016,0.41,0.33,0.16,0.0
4868,19421017,-0.13,0.41,-0.45,0.0
4869,19421019,0.19,-0.18,0.07,0.0
4870,19421020,1.04,-0.33,0.04,0.0
4871,19421021,0.01,0.55,-0.25,0.0
4872,19421022,0.17,-0.02,-0.05,0.0
4873,19421023,-0.07,0.34,0.18,0.0
4874,19421024,0.3,-0.08,0.43,0.0
4875,19421026,0.3,0.0,0.67,0.0
4876,19421027,-1.01,-0.23,-0.99,0.0
4877,19421028,-0.6,-0.08,-0.08,0.0
4878,19421029,0.06,0.03,0.26,0.0
4879,19421030,0.35,-0.19,0.42,0.0
4880,19421031,0.56,0.1,0.78,0.0
4881,19421102,0.65,0.13,0.44,0.0
4882,19421104,-0.26,0.11,-0.64,0.0
4883,19421105,0.12,-0.11,-0.11,0.0
4884,19421106,1.06,0.26,-0.29,0.0
4885,19421107,0.68,-0.16,0.28,0.0
4886,19421109,0.31,0.22,-0.35,0.0
4887,19421110,-0.52,-0.03,0.0,0.0
4888,19421112,0.04,-0.36,-0.25,0.0
4889,19421113,-0.34,0.22,-0.44,0.0
4890,19421114,0.02,0.0,-0.1,0.0
4891,19421116,-0.86,-0.07,-0.61,0.0
4892,19421117,-0.9,-0.29,-0.32,0.0
4893,19421118,0.19,-0.25,-0.37,0.0
4894,19421119,0.13,-0.06,-0.15,0.0
4895,19421120,0.84,-0.25,0.27,0.0
4896,19421121,0.16,0.29,-0.08,0.0
4897,19421123,-1.11,0.33,-0.38,0.0
4898,19421124,-0.21,-0.56,-0.57,0.0
4899,19421125,-0.08,-0.45,0.37,0.0
4900,19421127,0.39,-0.11,-0.12,0.0
4901,19421128,0.08,0.23,-0.2,0.0
4902,19421130,-0.21,-0.51,-0.68,0.0
4903,19421201,0.13,-0.09,-0.19,0.0
4904,19421202,0.36,-0.2,0.04,0.0
4905,19421203,0.28,-0.09,0.25,0.0
4906,19421204,-0.13,-0.15,-0.11,0.0
4907,19421205,0.12,-0.06,0.23,0.0
4908,19421207,-0.35,-0.07,-1.01,0.0
4909,19421208,0.52,-0.32,0.29,0.0
4910,19421209,-0.05,-0.32,-0.32,0.0
4911,19421210,0.11,0.01,-0.35,0.0
4912,19421211,0.09,-0.04,-0.07,0.0
4913,19421212,0.23,0.19,0.55,0.0
4914,19421214,0.09,0.09,-0.86,0.0
4915,19421215,0.37,-0.3,0.32,0.0
4916,19421216,0.55,-0.21,0.59,0.0
4917,19421217,1.82,-0.18,2.05,0.0
4918,19421218,-0.02,0.74,-0.52,0.0
4919,19421219,-0.05,-0.22,0.0,0.0
4920,19421221,-0.08,-0.09,-0.29,0.0
4921,19421222,-0.03,-0.11,-0.43,0.0
4922,19421223,0.21,-0.31,-0.61,0.0
4923,19421224,0.46,-0.54,0.38,0.0
4924,19421226,0.24,0.12,0.23,0.0
4925,19421228,-0.85,-0.08,-0.9,0.0
4926,19421229,-0.2,-0.54,-0.21,0.0
4927,19421230,1.02,-0.02,0.04,0.0
4928,19421231,0.21,0.36,1.54,0.0
4929,19430102,0.78,1.0,0.6,0.0
4930,19430104,0.85,0.61,1.3,0.0
4931,19430105,-0.36,0.54,-0.36,0.0
4932,19430106,0.04,0.19,-0.05,0.0
4933,19430107,-0.04,0.4,0.35,0.0
4934,19430108,0.21,0.23,0.56,0.0
4935,19430109,0.24,0.51,-0.13,0.0
4936,19430111,0.3,0.2,0.04,0.0
4937,19430112,-0.24,0.14,0.01,0.0
4938,19430113,0.27,0.19,0.47,0.0
4939,19430114,0.5,0.52,1.11,0.0
4940,19430115,0.93,0.43,0.72,0.0
4941,19430116,0.19,0.58,0.31,0.0
4942,19430118,-0.06,0.39,0.36,0.0
4943,19430119,-0.87,-0.52,-1.2,0.0
4944,19430120,-0.01,0.29,0.35,0.0
4945,19430121,1.17,0.87,0.24,0.0
4946,19430122,0.15,-0.03,-0.18,0.0
4947,19430123,0.28,0.07,0.03,0.0
4948,19430125,0.91,0.02,0.13,0.0
4949,19430126,0.48,-0.06,0.2,0.0
4950,19430127,-0.21,0.32,0.8,0.0
4951,19430128,0.24,0.34,1.15,0.0
4952,19430129,0.82,0.45,0.38,0.0
4953,19430130,0.34,0.13,0.1,0.0
4954,19430201,0.36,-0.03,0.38,0.0
4955,19430202,0.04,0.47,-0.28,0.0
4956,19430203,-0.45,-0.57,-0.24,0.0
4957,19430204,-0.08,0.57,0.18,0.0
4958,19430205,0.58,0.26,0.09,0.0
4959,19430206,0.08,0.01,-0.02,0.0
4960,19430208,-0.23,-0.44,-0.13,0.0
4961,19430209,0.7,0.36,0.17,0.0
4962,19430210,0.99,0.82,1.15,0.0
4963,19430211,0.26,0.97,0.79,0.0
4964,19430213,0.47,0.58,0.71,0.0
4965,19430215,0.83,0.88,1.05,0.0
4966,19430216,-0.18,-0.2,0.02,0.0
4967,19430217,0.17,0.03,0.2,0.0
4968,19430218,-1.08,-0.49,-1.82,0.0
4969,19430219,-0.1,-0.28,0.56,0.0
4970,19430220,1.14,0.51,0.69,0.0
4971,19430223,0.79,0.12,0.89,0.0
4972,19430224,0.68,0.03,0.52,0.0
4973,19430225,0.61,0.34,0.98,0.0
4974,19430226,0.07,0.29,0.19,0.0
4975,19430227,0.36,0.23,-0.06,0.0
4976,19430301,-0.55,0.26,-0.26,0.0
4977,19430302,-0.61,0.04,0.16,0.0
4978,19430303,1.26,0.46,2.11,0.0
4979,19430304,0.32,0.23,-0.35,0.0
4980,19430305,0.33,0.36,-0.19,0.0
4981,19430306,0.21,0.17,-0.07,0.0
4982,19430308,-0.16,0.36,-0.04,0.0
4983,19430309,-0.66,-0.16,-0.43,0.0
4984,19430310,-0.4,0.21,-0.4,0.0
4985,19430311,1.12,0.75,1.73,0.0
4986,19430312,0.61,0.59,1.16,0.0
4987,19430313,0.09,0.16,-0.06,0.0
4988,19430315,-0.03,-0.22,-0.35,0.0
4989,19430316,-0.37,-0.17,-0.37,0.0
4990,19430317,-0.69,-0.68,-0.97,0.0
4991,19430318,0.11,0.66,0.59,0.0
4992,19430319,-0.29,0.74,-0.99,0.0
4993,19430320,-0.09,-0.08,0.04,0.0
4994,19430322,0.29,0.22,1.16,0.0
4995,19430323,0.47,0.58,0.08,0.0
4996,19430324,0.46,0.41,-0.14,0.0
4997,19430325,1.83,0.18,0.82,0.0
4998,19430326,0.72,-0.18,0.29,0.0
4999,19430327,0.14,-0.38,-0.3,0.0
5000,19430329,1.27,0.42,1.46,0.0
5001,19430330,0.72,-0.53,0.25,0.0
5002,19430331,-0.16,0.33,0.26,0.0
5003,19430401,0.11,0.43,1.24,0.0
5004,19430402,-0.42,0.02,0.61,0.0
5005,19430403,0.14,0.67,1.13,0.0
5006,19430405,1.39,0.75,2.12,0.0
5007,19430406,0.34,-0.06,-0.23,0.0
5008,19430407,-0.52,-0.61,-0.21,0.0
5009,19430408,-0.4,0.74,-0.19,0.0
5010,19430409,-3.65,-1.65,-3.57,0.0
5011,19430410,-0.08,-0.48,0.72,0.0
5012,19430412,-0.06,0.53,0.03,0.0
5013,19430413,-0.15,-0.21,-0.45,0.0
5014,19430414,1.35,1.08,1.94,0.0
5015,19430415,0.83,0.27,0.9,0.0
5016,19430416,-0.19,0.1,-0.37,0.0
5017,19430417,0.4,-0.07,0.45,0.0
5018,19430419,0.0,0.36,0.19,0.0
5019,19430420,-0.44,0.15,-0.22,0.0
5020,19430421,0.89,0.21,0.94,0.0
5021,19430422,0.33,0.04,0.46,0.0
5022,19430424,0.16,-0.1,0.64,0.0
5023,19430426,0.01,0.06,-0.25,0.0
5024,19430427,-0.11,-0.38,-0.86,0.0
5025,19430428,-0.12,-0.04,-0.16,0.0
5026,19430429,1.02,0.18,1.52,0.0
5027,19430430,0.08,0.17,-0.31,0.0
5028,19430501,0.58,0.34,0.99,0.0
5029,19430503,1.32,0.55,1.36,0.0
5030,19430504,0.52,0.94,-0.57,0.0
5031,19430505,0.54,0.04,1.23,0.0
5032,19430506,0.33,0.5,0.05,0.0
5033,19430507,-1.25,-0.27,-1.69,0.0
5034,19430508,1.01,0.57,1.48,0.0
5035,19430510,0.38,1.19,0.28,0.0
5036,19430511,-0.34,-0.01,-0.33,0.0
5037,19430512,-0.35,-0.54,-0.36,0.0
5038,19430513,-0.33,-0.21,0.0,0.0
5039,19430514,-0.96,-0.74,-0.83,0.0
5040,19430515,0.34,0.86,0.62,0.0
5041,19430517,-0.01,0.31,-0.36,0.0
5042,19430518,0.66,-0.17,0.02,0.0
5043,19430519,1.06,0.76,1.15,0.0
5044,19430520,-0.08,0.22,-0.18,0.0
5045,19430521,-0.04,-0.56,-0.14,0.0
5046,19430522,0.02,0.68,0.05,0.0
5047,19430524,-0.07,-0.29,-0.61,0.0
5048,19430525,0.25,-0.53,0.98,0.0
5049,19430526,0.88,-0.16,0.02,0.0
5050,19430527,0.35,0.56,-0.25,0.0
5051,19430528,0.27,0.0,0.12,0.0
5052,19430529,0.56,0.16,0.13,0.0
5053,19430601,0.37,-0.08,0.09,0.0
5054,19430602,-0.08,-0.24,-0.75,0.0
5055,19430603,0.55,0.0,0.53,0.0
5056,19430604,-0.3,0.22,-0.23,0.0
5057,19430605,0.66,0.62,0.18,0.0
5058,19430607,-0.75,-0.07,-0.75,0.0
5059,19430608,-0.57,-0.11,-0.74,0.0
5060,19430609,0.2,-0.06,0.25,0.0
5061,19430610,0.21,0.25,-0.5,0.0
5062,19430611,-0.3,0.17,-0.31,0.0
5063,19430612,-0.15,-0.25,-0.38,0.0
5064,19430614,-1.59,-1.11,-1.5,0.0
5065,19430615,0.23,-0.16,0.68,0.0
5066,19430616,0.41,0.17,0.63,0.0
5067,19430617,0.16,0.24,0.23,0.0
5068,19430618,-0.17,0.12,-0.34,0.0
5069,19430619,-0.02,-0.29,-0.01,0.0
5070,19430621,-0.72,-0.64,-0.8,0.0
5071,19430622,0.21,0.01,0.45,0.0
5072,19430623,0.78,0.42,0.75,0.0
5073,19430624,0.54,-0.08,-0.02,0.0
5074,19430625,1.12,0.25,0.99,0.0
5075,19430626,0.42,0.02,0.32,0.0
5076,19430628,0.44,-0.07,0.3,0.0
5077,19430629,-0.33,-0.27,-0.16,0.0
5078,19430630,0.55,0.02,0.47,0.0
5079,19430701,0.17,0.13,0.98,0.0
5080,19430702,0.02,0.21,-0.36,0.0
5081,19430703,0.15,0.01,0.12,0.0
5082,19430706,0.0,-0.02,-0.55,0.0
5083,19430707,-0.23,-0.3,-0.37,0.0
5084,19430708,0.2,-0.11,0.42,0.0
5085,19430709,0.36,-0.14,0.61,0.0
5086,19430710,0.13,0.01,0.07,0.0
5087,19430712,0.51,-0.42,0.56,0.0
5088,19430713,0.75,0.09,0.42,0.0
5089,19430714,0.56,-0.24,0.62,0.0
5090,19430715,-0.67,0.13,-0.97,0.0
5091,19430716,-0.09,-0.32,0.42,0.0
5092,19430717,0.09,0.05,0.1,0.0
5093,19430719,-0.06,-0.16,-0.55,0.0
5094,19430720,-0.71,-0.26,-1.27,0.0
5095,19430721,0.11,-0.2,0.66,0.0
5096,19430722,0.18,0.33,0.73,0.0
5097,19430723,0.02,0.07,0.03,0.0
5098,19430724,0.09,0.05,0.1,0.0
5099,19430726,-1.51,-0.52,-2.11,0.0
5100,19430727,-2.72,0.09,-1.6,0.0
5101,19430728,-0.61,-1.28,0.77,0.0
5102,19430729,1.61,1.01,1.49,0.0
5103,19430730,-1.84,-0.37,-1.53,0.0
5104,19430731,-1.32,-0.26,-0.95,0.0
5105,19430802,-1.77,0.25,-1.13,0.0
5106,19430803,1.48,-1.14,0.54,0.0
5107,19430804,0.85,0.43,0.36,0.0
5108,19430805,-0.26,0.01,-0.32,0.0
5109,19430806,-0.86,0.13,-0.75,0.0
5110,19430807,-0.11,-0.13,-0.33,0.0
5111,19430809,0.02,-0.19,0.45,0.0
5112,19430810,1.08,0.06,0.8,0.0
5113,19430811,0.67,0.28,0.13,0.0
5114,19430812,-0.45,0.06,0.11,0.0
5115,19430813,0.55,-0.15,-0.35,0.0
5116,19430814,0.12,0.23,0.59,0.0
5117,19430816,-0.05,0.42,0.08,0.0
5118,19430817,0.4,-0.33,-0.06,0.0
5119,19430818,0.43,-0.18,-0.3,0.0
5120,19430819,-0.03,0.01,-0.47,0.0
5121,19430820,-0.91,0.22,-0.66,0.0
5122,19430821,-0.82,-0.02,-0.56,0.0
5123,19430823,-0.86,-0.6,-1.12,0.0
5124,19430824,0.58,-0.32,0.99,0.0
5125,19430825,0.41,0.15,0.57,0.0
5126,19430826,0.21,0.05,0.25,0.0
5127,19430827,-0.35,0.19,-0.57,0.0
5128,19430828,0.07,-0.05,0.38,0.0
5129,19430830,0.07,-0.05,0.06,0.0
5130,19430831,0.9,0.02,0.95,0.0
5131,19430901,0.39,0.26,0.46,0.0
5132,19430902,0.04,-0.1,-0.66,0.0
5133,19430903,-0.15,0.01,-0.22,0.0
5134,19430904,0.22,0.13,0.06,0.0
5135,19430907,0.06,-0.43,0.11,0.0
5136,19430908,-0.48,-0.02,-0.89,0.0
5137,19430909,0.99,0.62,1.06,0.0
5138,19430910,0.13,0.46,0.4,0.0
5139,19430911,0.02,0.01,0.19,0.0
5140,19430913,-0.13,0.09,-0.49,0.0
5141,19430914,-0.23,-0.33,-0.11,0.0
5142,19430915,0.21,0.24,0.51,0.0
5143,19430916,0.37,-0.06,0.35,0.0
5144,19430917,1.0,-0.02,1.02,0.0
5145,19430918,0.81,0.35,0.65,0.0
5146,19430920,0.41,0.45,-0.19,0.0
5147,19430921,0.02,-0.58,0.09,0.0
5148,19430922,-0.33,0.04,-0.3,0.0
5149,19430923,-0.59,0.02,-0.24,0.0
5150,19430924,0.04,-0.02,0.36,0.0
5151,19430925,0.01,0.34,-0.08,0.0
5152,19430927,-0.75,-0.1,-1.22,0.0
5153,19430928,-0.13,0.23,0.21,0.0
5154,19430929,0.18,-0.14,0.09,0.0
5155,19430930,0.29,-0.17,0.31,0.0
5156,19431001,0.15,0.15,0.28,0.0
5157,19431002,-0.05,0.25,-0.04,0.0
5158,19431004,-0.5,-0.28,-0.64,0.0
5159,19431005,-0.42,0.06,-0.24,0.0
5160,19431006,-1.02,-0.28,-0.41,0.0
5161,19431007,-1.21,0.06,-0.54,0.0
5162,19431008,0.29,-0.09,0.66,0.0
5163,19431009,0.52,-0.15,0.77,0.0
5164,19431011,-0.63,-0.12,-0.56,0.0
5165,19431013,-0.17,-0.49,-0.22,0.0
5166,19431014,0.53,0.04,0.58,0.0
5167,19431015,0.54,0.41,0.42,0.0
5168,19431016,0.36,-0.09,0.19,0.0
5169,19431018,-0.08,0.11,-0.18,0.0
5170,19431019,0.36,0.18,0.67,0.0
5171,19431020,0.23,0.06,0.05,0.0
5172,19431021,-0.68,0.58,-0.5,0.0
5173,19431022,0.38,-0.3,0.4,0.0
5174,19431023,0.02,0.08,0.28,0.0
5175,19431025,-0.11,-0.1,-0.39,0.0
5176,19431026,0.29,0.35,0.62,0.0
5177,19431027,0.6,0.21,1.04,0.0
5178,19431028,-0.13,0.0,-0.44,0.0
5179,19431029,-0.47,0.04,-0.51,0.0
5180,19431030,0.05,-0.07,0.48,0.0
5181,19431101,-0.07,-0.15,-0.6,0.0
5182,19431103,-1.0,-0.58,-1.31,0.0
5183,19431104,-1.03,-0.34,-1.09,0.0
5184,19431105,-0.43,0.31,0.04,0.0
5185,19431106,-0.02,0.05,-0.08,0.0
5186,19431108,-3.22,-1.71,-3.53,0.0
5187,19431109,0.53,-0.11,1.68,0.0
5188,19431110,1.12,0.7,0.91,0.0
5189,19431112,-0.55,-0.14,0.15,0.0
5190,19431113,-0.2,0.08,-0.09,0.0
5191,19431115,0.1,0.26,0.69,0.0
5192,19431116,-0.33,0.24,0.35,0.0
5193,19431117,-0.58,-0.37,-0.53,0.0
5194,19431118,0.38,-0.04,0.23,0.0
5195,19431119,1.26,0.18,1.46,0.0
5196,19431120,0.57,0.4,0.12,0.0
5197,19431122,-0.27,0.18,-0.08,0.0
5198,19431123,-0.12,0.12,-0.14,0.0
5199,19431124,-0.25,0.03,-1.07,0.0
5200,19431126,-0.71,-0.36,-0.94,0.0
5201,19431127,-0.31,-0.02,-0.18,0.0
5202,19431129,-0.99,-0.07,0.02,0.0
5203,19431130,0.11,-0.2,-0.02,0.0
5204,19431201,0.95,0.3,0.79,0.0
5205,19431202,0.79,0.01,0.43,0.0
5206,19431203,0.18,0.08,0.2,0.0
5207,19431204,0.17,0.14,0.07,0.0
5208,19431206,0.47,-0.11,0.37,0.0
5209,19431207,0.78,0.23,-0.11,0.0
5210,19431208,1.05,0.73,1.01,0.0
5211,19431209,-0.25,0.19,-0.35,0.0
5212,19431210,0.64,-0.14,-0.19,0.0
5213,19431211,0.23,0.12,0.06,0.0
5214,19431213,-0.33,-0.24,-0.54,0.0
5215,19431214,-0.28,-0.09,-0.05,0.0
5216,19431215,0.08,0.16,0.25,0.0
5217,19431216,0.41,-0.28,-0.24,0.0
5218,19431217,0.39,0.03,1.17,0.0
5219,19431218,0.38,0.27,0.13,0.0
5220,19431220,0.22,0.26,-0.11,0.0
5221,19431221,-0.3,0.28,-0.52,0.0
5222,19431222,-0.08,0.1,-0.25,0.0
5223,19431223,-0.04,-0.03,0.17,0.0
5224,19431224,0.15,0.14,0.3,0.0
5225,19431227,-0.09,0.35,-0.34,0.0
5226,19431228,-0.84,0.04,-1.1,0.0
5227,19431229,-0.2,-0.4,0.44,0.0
5228,19431230,1.64,-0.01,1.5,0.0
5229,19431231,0.08,0.76,-0.33,0.0
5230,19440103,-0.12,0.1,0.05,0.0
5231,19440104,1.03,-0.29,1.14,0.0
5232,19440105,0.96,0.62,0.31,0.0
5233,19440106,-0.22,0.25,-0.01,0.0
5234,19440107,-0.12,0.54,0.01,0.0
5235,19440108,0.03,-0.01,0.07,0.0
5236,19440110,-0.19,0.22,0.06,0.0
5237,19440111,0.54,0.03,0.29,0.0
5238,19440112,-0.6,0.15,-0.34,0.0
